Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	17	29153	29333	180		0	0,40157	0,58552	6,58217
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	18	29473	29772	300		0	0,2651	0,39708	6,5241
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase1_fix	1	fullstream	Fixation	Partial	19	29872	29972	100	Classroom_Others	1	0,224	0,38377	6,34635
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	70	70			0,48849	0,0737	5,20857
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	2	2668	2908	240			0,45763	0,03063	5,10472
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	3	3008	3188	180			0,66987	0,07938	5,45211
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	4	3348	3868	520			0,34234	0,32153	5,60223
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	5	3968	4767	800			0,45789	0,17842	5,55352
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	6	4887	6506	1619			0,51214	0,10726	5,46098
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	7	6906	7226	320			0,65206	0,12456	5,61404
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	8	7246	7426	180			0,70627	0,06184	5,59809
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	9	9964	10044	80			0,57068	0,05165	5,24775
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	10	10084	10484	400			0,46683	0,06015	5,38999
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	11	10584	11223	640			0,50212	0,03921	5,60275
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	12	11243	11543	300			0,62595	0,04878	5,53926
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	13	11823	12682	859			0,53236	0,1083	5,71212
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Whole	14	14901	16160	1259			0,46862	0,11194	5,79649
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	15	16400	16560	160			0,35436	0,01025	5,61251
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2	1	fullstream	Fixation	Partial	16	16660	17140	480			0,37788	0,03875	5,69795
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	70	70			0,48849	0,0737	5,20857
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	2	2668	2908	240			0,45763	0,03063	5,10472
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	3008	3188	180			0,66987	0,07938	5,45211
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	3348	3868	520			0,34234	0,32153	5,60223
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	3968	4767	800			0,45789	0,17842	5,55352
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	4887	6506	1619			0,51214	0,10726	5,46098
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	6906	7226	320			0,65206	0,12456	5,61404
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	8	7246	7426	180			0,70627	0,06184	5,59809
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	9	9964	10044	80			0,57068	0,05165	5,24775
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	10	10084	10484	400			0,46683	0,06015	5,38999
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	11	10584	11223	640			0,50212	0,03921	5,60275
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	12	11243	11543	300			0,62595	0,04878	5,53926
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	13	11823	12682	859			0,53236	0,1083	5,71212
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	14	14901	16160	1259			0,46862	0,11194	5,79649
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	15	16400	16560	160			0,35436	0,01025	5,61251
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	16	16660	17140	480			0,37788	0,03875	5,69795
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	17	21337	21417	80			0,65752	0,02697	5,85336
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	18	21437	22157	720			0,51083	0,08085	5,81712
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	19	22636	22756	120			0,55672	0,21912	5,99268
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	20	22776	22956	180			0,54519	0,33877	6,19244
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	21	26614	27953	1339			0,62439	0,16833	5,33229
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	22	27973	28213	240			0,78782	0,31867	5,51445
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	23	28233	28533	300			0,70791	0,29759	5,46757
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Whole	24	28733	28972	240			0,41956	0,10334	5,46665
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	25	29012	29212	200			0,40859	0,02875	5,38855
Recording055	ProVisioNET_study_104_04	Female	Novice	Calibration_phase2_fix	1	fullstream	Fixation	Partial	26	29432	29972	540			0,28707	0,06492	5,5815
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	1927	1927	Carl(a),Disruptive_Person	1	0,70583	0,17024	4,18012
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	2	2027	2826	800	Carl(a),Disruptive_Person	1	0,71117	0,13019	4,40392
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Partial	3	3006	3606	600	Classroom_Others	1	0,13692	0,25612	3,89167
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Partial	4	3746	3826	80	Material_Students	1	0,64085	0,45792	4,02661
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Partial	5	3906	4126	220	Classroom_Others	1	0,59977	0,50041	4,15517
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Whole	6	4346	5605	1259	Anna	0,98413	0,3453	0,26982	3,76501
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour	1	fullstream	Fixation	Partial	7	5765	5804	39	Carl(a),Disruptive_Person	1	0,84234	0,17206	3,8126
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	1	0	1927	1927	Carl(a),Disruptive_Person	1	0,70583	0,17024	4,18012
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	2	2027	2826	800	Carl(a),Disruptive_Person	1	0,71117	0,13019	4,40392
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	3	3006	3606	600	Classroom_Others	1	0,13692	0,25612	3,89167
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	4	3746	3826	80	Material_Students	1	0,64085	0,45792	4,02661
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	5	3906	4126	220	Classroom_Others	1	0,59977	0,50041	4,15517
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	6	4346	5605	1259	Anna	0,98413	0,3453	0,26982	3,76501
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	7	5765	5845	80	Carl(a),Disruptive_Person	1	0,84234	0,17206	3,89243
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	8	5925	6085	160	Carl(a)	1	0,68777	0,18501	4,17387
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	9	6204	8183	1979	Carl(a)	1	0,68722	0,17026	4,20966
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	10	8243	8943	700	Bianca	1	0,37353	0,20234	3,83691
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	11	9023	9802	780	Carl(a)	1	0,67847	0,18201	4,01152
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	12	10022	10622	600	Anna	1	0,21208	0,19524	3,84632
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	13	10782	10862	80	Material_Teacher	1	0,68229	0,82995	4,04302
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	14	10962	11901	939	Material_Teacher	1	0,58619	0,68359	3,93684
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	15	11921	12221	300	Material_Teacher	1	0,48522	0,71375	3,8563
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	16	12241	12621	380	Material_Teacher	1	0,56439	0,70999	3,89008
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	17	12641	12960	320	Material_Teacher	1	0,53218	0,72846	3,89282
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	18	13000	13480	480	Material_Teacher	1	0,61912	0,82564	4,00039
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	19	13680	13820	140	Bianca	1	0,49432	0,10639	3,97503
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	20	13840	14420	580	Bianca	1	0,49669	0,24285	3,98867
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	21	14439	14519	80		0	0,53727	0,40758	4,13314
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	22	14559	14659	100	Bianca	1	0,52653	0,2246	4,02919
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	23	14799	14879	80	Bianca	1	0,54149	0,25409	4,1808
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	24	15039	15299	260	Anna	1	0,38267	0,28366	4,15083
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	25	15359	15619	260	Nametag_Anna	1	0,41977	0,59284	3,82784
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	26	15659	16098	440	Classroom_Others	1	0,37536	0,4814	3,77993
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	27	16138	17438	1299	Anna	1	0,43472	0,4574	3,70366
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	28	17498	17658	160	Bianca	1	0,61334	0,45801	3,67596
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	29	17817	18017	200	Carl(a)	1	0,79676	0,36442	4,01829
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	30	18077	18177	100	Classroom_Others	1	0,63641	0,63644	4,0758
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	31	18197	18637	440	Nametag_Carl(a)	0,95455	0,60116	0,7143	4,02101
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	32	18837	18957	120	Classroom_Others	1	0,61399	0,74993	4,01203
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	33	19077	19696	620	Nametag_Carl(a)	1	0,57973	0,62757	4,13924
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	34	19756	20996	1239	Carl(a)	1	0,65637	0,32984	3,96825
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	35	21155	22115	959	Carl(a)	1	0,64645	0,3095	4,11636
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	36	22135	24813	2678	Carl(a)	1	0,62416	0,30984	4,17501
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	37	24913	27232	2319	Carl(a)	1	0,61239	0,25514	4,23318
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	38	27332	28551	1219	Carl(a)	1	0,60669	0,24595	4,17752
Recording055	ProVisioNET_study_104_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	39	28651	30000	1349	Carl(a)	1	0,62194	0,24806	4,22176
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	1	0	1359	1359	Material_Teacher	1	0,58162	0,76824	3,68448
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	2	1439	3038	1599	Material_Teacher	1	0,58327	0,72972	3,71315
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	3	3178	3278	100	Material_Teacher	1	0,63594	0,84152	3,81088
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	4	3438	3878	440	Bianca	1	0,42629	0,17673	3,65403
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	5	4118	6516	2399	Bianca	1	0,44008	0,25853	3,84517
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	6	6596	7036	440	Classroom_Others	1	0,12467	0,10997	3,80437
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	7	7076	7316	240	Anna	1	0,22499	0,28972	3,75282
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	8	7356	7635	280	Classroom_Others	1	0,20411	0,46847	3,84071
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	9	7735	8375	640	Anna	1	0,29923	0,2736	3,70696
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	10	8435	8555	120	Bianca	1	0,5128	0,28974	3,57276
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	11	8635	8895	260	Material_Teacher	1	0,67467	0,70249	3,78752
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	12	9494	10694	1199	Board_Screen	0,96668	0,27534	0,33617	3,36214
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	13	10714	10973	260	Board_Screen	1	0,30943	0,35871	3,20288
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	14	11173	11733	560	Anna	1	0,68314	0,41329	3,47599
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	15	11793	12373	580	Bianca	1	0,59727	0,37525	3,72391
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	16	12393	12912	520	Bianca	1	0,51044	0,41582	3,92166
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	17	12932	13192	260	Bianca	1	0,53974	0,38845	3,97324
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	18	13592	14531	939	Carl(a)	1	0,65026	0,21815	3,98984
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	19	14571	14751	180	Classroom_Others	1	0,51383	0,41513	3,79421
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	20	14811	14931	120	Material_Teacher	1	0,5455	0,72864	3,88635
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	21	14951	15091	140	Material_Teacher	1	0,5413	0,66938	3,85877
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	22	15171	16950	1779	Material_Teacher	1	0,59547	0,63724	3,82608
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	23	16970	17410	440	Material_Teacher	1	0,60092	0,66594	4,06873
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	24	17550	17649	100	Classroom_Others	1	0,4716	0,18623	3,95406
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	25	17689	18109	420	Bianca	1	0,42218	0,27909	3,88396
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	26	18169	19009	840	Anna	1	0,36259	0,33221	3,82707
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	27	19069	19289	220	Material_Students	1	0,41306	0,49813	3,83842
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	28	19328	19588	260	Bianca	1	0,56453	0,45842	3,84344
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	29	19628	20848	1219	Bianca	1	0,578	0,31131	3,94764
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	30	20928	22407	1479	Bianca	1	0,56258	0,28086	4,05624
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	31	22467	22986	520	Anna	1	0,35319	0,2706	3,9841
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	32	23166	23766	600	Carl(a)	1	0,70707	0,30481	4,03193
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	33	23846	24266	420	Bianca	1	0,38687	0,25247	3,8024
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	34	24385	24585	200	Material_Teacher	1	0,69592	0,65189	4,17412
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	35	24685	25165	480	Material_Teacher	1	0,6835	0,68532	3,97
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	36	25265	26624	1359	Material_Teacher	1	0,59411	0,52449	3,70069
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	37	26644	28143	1499	Material_Teacher	0,98667	0,69353	0,58752	3,88412
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	38	28303	28703	400	Bianca	1	0,33717	0,15183	3,77782
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	39	28723	29422	700	Bianca	1	0,42424	0,3176	3,88449
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Whole	40	29442	29842	400	Bianca	1	0,42405	0,25439	3,97613
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Fixation	Partial	41	29882	30000	118	Classroom_Others	1	0,49262	0,52083	4,15405
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Fixation	Partial	1	0	1359	1359	Material_Teacher	1	0,58162	0,76824	3,68448
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Fixation	Whole	2	1439	3038	1599	Material_Teacher	1	0,58327	0,72972	3,71315
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Fixation	Partial	3	3178	3278	100	Material_Teacher	1	0,63594	0,84152	3,81088
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Fixation	Whole	4	3438	3878	440	Bianca	1	0,42629	0,17673	3,65403
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Fixation	Whole	5	4118	6516	2399	Bianca	1	0,44008	0,25853	3,84517
